category,raw_reviews,analyze_reviews,Positive,Neutral,Negative,trust,surprise,joy,anticipation,TopKeyword
2008Madone5_2,  mm bottom bracketbeefed up down tubenew seatmast systemultegra sl drivetrain,bottom bracketbeefed tubenew seatmast systemultegra drivetrain,0.0,1.0,0.0,0.0,0.0,0.0,,"['bottom', 'drivetrain', 'bracketbeefed', 'tubenew', 'seatmast', 'systemultegra']"
2008Madone5_2,you can ride all day and not feel tired  it really is that comfortable  great climber and descender too  lovely design and good all rounder  fantastic quality and finish ,ride day feel tired really comfortable great climber descender lovely design good rounder fantastic quality finish,0.586,0.321,0.093,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,"['ride', 'finish', 'day', 'feel', 'tired', 'comfortable', 'great', 'climber', 'descender', 'lovely']"
2008Madone5_2,super stiff bottom bracket with great power transfer to the wheels  also  the bigger headset increases stability when bombing down mountain passes at high speeds  and it s  lbs lighter than my old      ,super stiff bottom bracket great power transfer wheels also bigger headset increases stability bombing mountain passes high speeds lbs lighter old,0.296,0.704,0.0,0.0,0.0,0.0,0.25,"['super', 'stiff', 'bottom', 'bracket', 'great', 'power', 'transfer', 'wheels', 'bigger', 'headset']"
2008Madone5_2,climbs brilliantly   sprints brilliantly   absorbs all the shocks very comfortable on long rides ,climbs brilliantly sprints brilliantly absorbs shocks comfortable long rides,0.598,0.265,0.138,0.0,0.0,0.0,1.0,"['climbs', 'rides', 'brilliantly', 'sprints', 'absorbs', 'shocks', 'comfortable', 'long']"
2008Madone5_2,quite stiff at the bb  slices and dices  easily to flick about  corners like it was on rails  great on the uphill  solid on the downhill  makes me go faster and ride stronger because the frameset is teasing me to ride at a higher level,quite stiff slices dices easily flick corners like rails great uphill solid downhill makes faster ride stronger frameset teasing ride higher level,0.433,0.525,0.043,0.0909090909090909,0.0,0.0,0.0909090909090909,"['level', 'ride', 'stiff', 'slices', 'dices', 'easily', 'flick', 'corners', 'rails', 'great']"
2008Madone5_2,light  comfortable  smooth  gorgeous,light comfortable smooth gorgeous,0.785,0.215,0.0,0.0,0.0,0.5,,"['light', 'gorgeous', 'comfortable', 'smooth']"
2008Madone5_2,very light  fast  smooth ride,light fast smooth ride,0.0,1.0,0.0,0.0,0.0,0.0,,"['light', 'ride', 'fast', 'smooth']"
2008Madone5_2,very fast  very stable  stiff yet comfortable ,fast stable stiff yet comfortable,0.647,0.353,0.0,0.3333333333333333,0.0,0.0,,"['fast', 'comfortable', 'stable', 'stiff']"
2008Madone5_2,as noted in review,noted review,0.0,1.0,0.0,0.0,0.0,0.0,,"['noted', 'review']"
2008Madone5_2,light  stiff  comfy    beautiful paint job,light stiff comfy beautiful paint job,0.438,0.562,0.0,0.0,0.0,0.25,,"['light', 'job', 'stiff', 'comfy', 'beautiful', 'paint']"
2008Madone5_2,stiffness of bottom bracket   ride it to experienc itfinish   smooth and ripple freeweightdescending,stiffness bottom bracket ride experienc itfinish smooth ripple freeweightdescending,0.0,1.0,0.0,0.0,0.0,0.0,,"['stiffness', 'freeweightdescending', 'bottom', 'bracket', 'ride', 'experienc', 'itfinish', 'smooth', 'ripple']"
2008Madone5_2,everything  the amount of time  energy and technology trek put into this bike is going to be worth every penny spent by the consumer ,everything amount time energy technology trek put bike going worth every penny spent consumer,0.25,0.75,0.0,0.0,0.0,0.0,0.25,"['consumer', 'amount', 'time', 'energy', 'technology', 'trek', 'put', 'bike', 'worth', 'penny']"
MadoneSL5_9,climbs like a mountain goat really light and stiff ,climbs like mountain goat really light stiff,0.294,0.706,0.0,0.0,0.0,0.0,0.5,"['climbs', 'stiff', 'mountain', 'goat', 'light']"
MadoneSL5_9,oclv     framecompact drive crank set great for spinningdura ace componentsteam paint job guaranteed to get lookslight weightclimbs as is you are sprinting on the flats  you can really feel the power transfer to the wheels ,oclv framecompact drive crank set great spinningdura ace componentsteam paint job guaranteed get lookslight weightclimbs sprinting flats really feel power transfer wheels,0.163,0.837,0.0,0.0,0.0,0.0,,"['oclv', 'wheels', 'framecompact', 'drive', 'crank', 'set', 'great', 'spinningdura', 'ace', 'componentsteam']"
MadoneSL5_9,trek s ability to improve on most aspects of a bikes  performance with the madone should be commended  lighter  stiffer and more comfortable  great bike ,trek ability improve aspects bikes performance madone commended lighter stiffer comfortable great bike,0.66,0.34,0.0,0.2,0.0,0.2,0.2,"['trek', 'ability', 'improve', 'aspects', 'performance', 'madone', 'commended', 'lighter', 'stiffer', 'comfortable']"
MadoneSL5_9,oclv      all dura ace  brontrager carbon everything  lightweight  stiff  damp  fast  project one paint is beautiful ,oclv dura ace brontrager carbon everything lightweight stiff damp fast project one paint beautiful,0.231,0.769,0.0,0.0,0.0,0.25,,"['oclv', 'beautiful', 'dura', 'ace', 'brontrager', 'carbon', 'lightweight', 'stiff', 'damp', 'fast']"
MadoneSL5_9,great geometry  efficient in the way it not only absorbs road vibration and shocks but also handles like a dream especially with a chris king headset ,great geometry efficient way absorbs road vibration shocks also handles like dream especially chris king headset,0.456,0.44,0.104,0.25,0.0,0.0,0.25,"['great', 'headset', 'geometry', 'efficient', 'absorbs', 'road', 'vibration', 'shocks', 'handles', 'dream']"
MadoneSL5_9,it s a great machine with nice look and extreme performance   stiffness comfort yet ,great machine nice look extreme performance stiffness comfort yet,0.61,0.39,0.0,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,"['great', 'machine', 'nice', 'extreme', 'performance', 'stiffness', 'comfort']"
MadoneSL5_9,incredible stiffness when you puut power into it  it is flawless or at least the best i have felt so far  the bas and stem are as rigid as you could imagine and the bb seams liike there is no flex at all  this is a sprinters bike while being just under    lbs out if the store with old da spd pedals  the wheels that it comes with are super quiet and only give a slight plink plink under heavy climbing efforts     speed is just an incredible upgrade  everything feels like it has power assist ,incredible stiffness puut power flawless least best felt far bas stem rigid could imagine seams liike flex sprinters bike lbs store old spd pedals wheels comes super quiet give slight plink plink heavy climbing efforts speed incredible upgrade everything feels like power assist,0.185,0.723,0.093,0.125,0.0,0.0,0.125,"['assist', 'incredible', 'power', 'plink', 'stiffness', 'puut', 'flawless', 'felt', 'bas', 'stem']"
MadoneSL5_9,comfortable quick frame with terrific geometry and a great performance package  trek s warrenty backing is second to none  and p s  other manufacturers charge much more for the same or less ,comfortable quick frame terrific geometry great performance package trek warrenty backing second none manufacturers charge much less,0.472,0.528,0.0,0.0,0.0,0.0,,"['comfortable', 'quick', 'frame', 'terrific', 'geometry', 'great', 'performance', 'package', 'trek', 'warrenty']"
MadoneSL5_9,   super stiff frame and crank make incredibly efficient power transfer  makes my old carbon giant feel like it soaked up my efforts rather than putting them all to the road  now everything feels like it is converted into speeeeed    stiffer fork and light carbon bars great for confident handling and communicating feedback to the rider  great on curvy descents    sensational looks  new laser etched bontrager x lites with bare alloy hugi hubs look great against the dark blue black andromeda paint scheme ,super stiff frame crank make incredibly efficient power transfer makes old carbon giant feel like soaked efforts rather putting road everything feels like converted speeeeed stiffer fork light carbon bars great confident handling communicating feedback rider great curvy descents sensational looks new laser etched bontrager lites bare alloy hugi hubs look great dark blue black andromeda paint scheme,0.355,0.645,0.0,0.1578947368421052,0.0,0.1052631578947368,0.0526315789473684,"['great', 'carbon', 'super', 'scheme', 'stiff', 'frame', 'crank', 'incredibly', 'efficient', 'power']"
MadoneSL5_9,the frame is totally awesome  rides strong and corners like a dream  climbs very nicely  when other riders are out of the saddle climbing i can remain seated and still pass them  for      miles no problems with frame or fork  very comfortable on long rides ,frame totally awesome rides strong corners like dream climbs nicely riders saddle climbing remain seated still pass miles problems frame fork comfortable long rides,0.486,0.443,0.07,0.0,0.0,0.0,1.0,"['frame', 'rides', 'totally', 'awesome', 'strong', 'corners', 'dream', 'climbs', 'nicely', 'riders']"
MadoneSL5_9,lite frame  comfortable and fast ride  great looking bike,lite frame comfortable fast ride great looking bike,0.552,0.448,0.0,0.0,0.0,0.0,,"['lite', 'bike', 'frame', 'comfortable', 'fast', 'ride', 'great']"
MadoneSL5_9,weight  stiffness of frame  bonty xlite wheels  not a fan until i got on them  have not put training wheels on it yet  bonty carbon bars  nice shape  stiff  descends very well  does not jump across road breaking into a corner  quick acceleration,weight stiffness frame bonty xlite wheels fan got put training wheels yet bonty carbon bars nice shape stiff descends well jump across road breaking corner quick acceleration,0.231,0.769,0.0,0.0714285714285714,0.0714285714285714,0.1428571428571428,0.0714285714285714,"['weight', 'acceleration', 'bonty', 'wheels', 'stiffness', 'frame', 'xlite', 'fan', 'put', 'training']"
MadoneSL5_9,unbelievably smooth ride for such a light  stiff frame ,unbelievably smooth ride light stiff frame,0.0,1.0,0.0,0.0,0.0,0.0,,"['unbelievably', 'frame', 'smooth', 'ride', 'light', 'stiff']"
MadoneSL5_9,light  stiff  responsive and  steel like  compared to other carbon frames  carbon is far better than ti  andromeda paint is cool  this off the shelf bike is as good as it gets for the money ,light stiff responsive steel like compared carbon frames carbon far better andromeda paint cool shelf bike good gets money,0.483,0.517,0.0,0.1875,0.125,0.125,0.1875,"['light', 'money', 'carbon', 'stiff', 'responsive', 'steel', 'compared', 'frames', 'andromeda', 'paint']"
MadoneSL5_9,light  stiff  responsive and  steel like  compared to other carbon frames  carbon is far better than ti  andromeda paint is cool  this off the shelf bike is as good as it gets for the money ,light stiff responsive steel like compared carbon frames carbon far better andromeda paint cool shelf bike good gets money,0.483,0.517,0.0,0.1875,0.125,0.125,0.1875,"['light', 'money', 'carbon', 'stiff', 'responsive', 'steel', 'compared', 'frames', 'andromeda', 'paint']"
MadoneSL5_9,amazing lively high performance  good solid comfortable ride  fast and confident  great climbing up or flying down the hills  nice paint job but not great   andromeda   ,amazing lively high performance good solid comfortable ride fast confident great climbing flying hills nice paint job great andromeda,0.742,0.258,0.0,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0833333333333333,"['amazing', 'andromeda', 'great', 'lively', 'high', 'performance', 'good', 'solid', 'comfortable', 'ride']"
MadoneSL5_9,liteweight  smooth ride  stiff rear end ,liteweight smooth ride stiff rear end,0.0,1.0,0.0,0.0,0.0,0.0,,"['liteweight', 'end', 'smooth', 'ride', 'stiff', 'rear']"
MadoneSL5_9,built in retro rocket featureanti gravity frameflame resistant seat endoskeleton,built retro rocket featureanti gravity frameflame resistant seat endoskeleton,0.0,1.0,0.0,0.0,0.0,0.0,,"['built', 'endoskeleton', 'retro', 'rocket', 'featureanti', 'gravity', 'frameflame', 'resistant', 'seat']"
Madone6_9,  unbelievable stability and strength  multiple geometry options for each size  h   h   h  with more less aggressive positions   ability to customize paint and components direct from factory  project      example  i was able to pick a       cassette with standard cranks    cm bars versus   cm  and the inform rvl saddle versus the new affinity one   lightweight  carbon  duh  cost  yes  as a strength   it is a handbuilt  us frame with high end carbon technology  and through project one  and the right component choices  you could built up the same frame for around        value is there  even if not cheap   node   integrated computer system  all wireless  built into chainstay  including cadence  hrm  altitude and more ,unbelievable stability strength multiple geometry options size less aggressive positions ability customize paint components direct factory project example able pick cassette standard cranks bars versus inform rvl saddle versus new affinity one lightweight carbon duh cost yes strength handbuilt frame high end carbon technology project one right component choices could built frame around value even cheap node integrated computer system wireless built chainstay including cadence hrm altitude,0.2,0.783,0.017,0.1739130434782608,0.0434782608695652,0.0,0.0434782608695652,"['unbelievable', 'altitude', 'strength', 'project', 'versus', 'carbon', 'frame', 'built', 'stability', 'multiple']"
Madone6_9,it use to climb very well  accelerate on the decents like lighting and handle like a dream,use climb well accelerate decents like lighting handle like dream,0.603,0.397,0.0,0.0,0.0,0.0,1.0,"['dream', 'climb', 'accelerate', 'decents', 'lighting', 'handle']"
Madone6_9,very light  stiff in the sprints climbs still compliant over very rough roads  small frame size     and still feel it is compliant enough  in frame cable routing is very nice clean aero look to the bike  as well as the integrated dual sensor in the rear b stay  not one tie wrap on my bike   anywhere    very nice custom paint job   you can probably get your car painted for the cost of frame paint job  but still worth it  to not have bike  exactly like everyone else  complimnets every time i ride with someone ,light stiff sprints climbs still compliant rough roads small frame size still feel compliant enough frame cable routing nice clean aero look bike well integrated dual sensor rear stay one tie wrap bike anywhere nice custom paint job probably get car painted cost frame paint job still worth bike exactly like everyone else complimnets every time ride someone,0.222,0.778,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,"['paint', 'job', 'frame', 'bike', 'light', 'compliant', 'nice', 'stiff', 'sprints', 'climbs']"
